Point ID,Points_0,Points_1,Points_2,Points_Magnitude,UMean_0,UMean_1,UMean_2,UMean_Magnitude,U_0,U_1,U_2,U_Magnitude,alpha.oil,alpha.oilMean,arc_length,nut,p,pMean,p_rgh,vtkValidPointMask
267,0,0.005602,0.0055,0.00785063,-0.161969,6.62226,1.57324,6.8085,-3.63184,1.49889,-3.91382,5.54571,0.433834,0.621333,0.001602,1.43499e-06,2226.38,8659.71,2246.92,1
268,0,0.005608,0.0055,0.00785491,-0.150836,6.64167,1.59686,6.83261,-3.67542,1.51878,-3.92753,5.58936,0.433917,0.621351,0.001608,1.46713e-06,2225.03,8679.87,2245.59,1
269,0,0.005614,0.0055,0.0078592,-0.139702,6.66108,1.62048,6.85678,-3.719,1.53867,-3.94125,5.63311,0.433999,0.621368,0.001614,1.49926e-06,2223.68,8700.04,2244.27,1
270,0,0.00562,0.0055,0.00786349,-0.126073,6.68197,1.64494,6.88262,-3.74882,1.5528,-3.95089,5.66342,0.432026,0.621292,0.00162,1.522e-06,2222.42,8711.69,2242.94,1
271,0,0.005626,0.0055,0.00786777,-0.111025,6.7037,1.66989,6.90944,-3.7708,1.56365,-3.95822,5.68607,0.428882,0.621164,0.001626,1.53939e-06,2221.21,8718.49,2241.61,1
272,0,0.005632,0.0055,0.00787207,-0.096898,6.72471,1.69292,6.93521,-3.79232,1.59055,-3.96392,5.71176,0.425698,0.621154,0.001632,1.56471e-06,2219.22,8737.1,2239.48,1
273,0,0.005638,0.0055,0.00787636,-0.0830233,6.74553,1.71542,6.96073,-3.81371,1.62185,-3.96916,5.73839,0.422503,0.621178,0.001638,1.5922e-06,2217,8758.95,2237.14,1
274,0,0.005644,0.0055,0.00788066,-0.0691485,6.76636,1.73791,6.98632,-3.83511,1.65315,-3.97441,5.76514,0.419308,0.621201,0.001644,1.6197e-06,2214.79,8780.79,2234.79,1
275,0,0.00565,0.0055,0.00788495,-0.0545213,6.78803,1.76324,7.01351,-3.8609,1.68247,-3.9817,5.79579,0.415689,0.621257,0.00165,1.6459e-06,2212.58,8805.83,2232.44,1
276,0,0.005656,0.0055,0.00788925,-0.0352764,6.81494,1.80596,7.05026,-3.91364,1.69963,-4.00152,5.84957,0.409465,0.621516,0.001656,1.66421e-06,2210.45,8850.48,2230.02,1
277,0,0.005662,0.0055,0.00789356,-0.0160316,6.84186,1.84869,7.08724,-3.96638,1.7168,-4.02135,5.90346,0.403241,0.621776,0.001662,1.68252e-06,2208.31,8895.13,2227.6,1
278,0,0.005668,0.0055,0.00789786,0.00321183,6.86877,1.89141,7.12442,-4.01912,1.73396,-4.04117,5.95743,0.397018,0.622035,0.001668,1.70083e-06,2206.17,8939.78,2225.19,1
279,0,0.005674,0.0055,0.00790217,0.0224567,6.89568,1.93413,7.16183,-4.07186,1.75112,-4.061,6.0115,0.390794,0.622294,0.001674,1.71914e-06,2204.03,8984.43,2222.77,1
280,0,0.00568,0.0055,0.00790648,0.0384797,6.91787,1.9675,7.19232,-4.12738,1.78487,-4.08362,6.07429,0.386507,0.622692,0.00168,1.73361e-06,2201.14,9038.28,2219.68,1
281,0,0.005686,0.0055,0.00791079,0.0537292,6.93892,1.99863,7.22122,-4.18356,1.82261,-4.10691,6.13928,0.382684,0.623123,0.001686,1.74715e-06,2198.06,9094.34,2216.43,1
282,0,0.005692,0.0055,0.0079151,0.0735861,6.96442,2.03603,7.2563,-4.2193,1.8529,-4.1246,6.1845,0.374129,0.62336,0.001692,1.75146e-06,2194.74,9145.75,2212.72,1
283,0,0.005698,0.0055,0.00791942,0.0949011,6.99009,2.07392,7.29188,-4.24789,1.88247,-4.14077,6.22368,0.365368,0.623494,0.001698,1.74919e-06,2191.59,9194.01,2209.18,1
284,0,0.005704,0.0055,0.00792374,0.116333,7.01581,2.11169,7.32764,-4.27669,1.91207,-4.15748,6.26345,0.356604,0.62364,0.001704,1.74716e-06,2188.41,9242.17,2205.59,1
285,0,0.00571,0.0055,0.00792806,0.137765,7.04152,2.14946,7.36357,-4.30549,1.94166,-4.1742,6.30327,0.34784,0.623785,0.00171,1.74512e-06,2185.22,9290.33,2202,1
286,0,0.005716,0.0055,0.00793238,0.159198,7.06724,2.18723,7.39967,-4.3343,1.97125,-4.19091,6.34316,0.339075,0.623931,0.001716,1.74308e-06,2182.04,9338.48,2198.42,1
287,0,0.005722,0.0055,0.0079367,0.177708,7.08813,2.21666,7.42878,-4.37409,2.01051,-4.21391,6.3978,0.333301,0.624299,0.001722,1.71169e-06,2178.85,9389.01,2194.96,1
288,0,0.005728,0.0055,0.00794103,0.194609,7.10637,2.24149,7.45404,-4.41992,2.05507,-4.24035,6.46062,0.329171,0.62479,0.001728,1.66416e-06,2175.65,9440.84,2191.57,1
289,0,0.005734,0.0055,0.00794536,0.211512,7.12461,2.26634,7.47938,-4.46576,2.09964,-4.2668,6.52358,0.325042,0.625282,0.001734,1.61662e-06,2172.46,9492.67,2188.18,1
290,0,0.00574,0.0055,0.00794969,0.228415,7.14285,2.29118,7.50479,-4.51159,2.14421,-4.29325,6.58666,0.320912,0.625773,0.00174,1.56909e-06,2169.26,9544.5,2184.79,1
291,0,0.005746,0.0055,0.00795402,0.245317,7.16109,2.31602,7.53029,-4.55743,2.18878,-4.31969,6.64986,0.316782,0.626264,0.001746,1.52155e-06,2166.06,9596.33,2181.4,1
292,0,0.005752,0.0055,0.00795836,0.262741,7.17909,2.33965,7.55529,-4.59883,2.23473,-4.34698,6.71115,0.312129,0.626759,0.001752,1.49071e-06,2162.37,9648.9,2177.5,1
293,0,0.005758,0.0055,0.0079627,0.281834,7.19635,2.35939,7.5785,-4.626,2.28514,-4.37697,6.76606,0.305798,0.627268,0.001758,1.51339e-06,2157.1,9703.83,2171.92,1
294,0,0.005764,0.0055,0.00796704,0.300928,7.21361,2.37914,7.60178,-4.65316,2.33554,-4.40695,6.82114,0.299468,0.627778,0.001764,1.53607e-06,2151.83,9758.75,2166.35,1
295,0,0.00577,0.0055,0.00797138,0.320021,7.23088,2.39888,7.62513,-4.68033,2.38594,-4.43694,6.87638,0.293137,0.628287,0.00177,1.55876e-06,2146.56,9813.68,2160.78,1
296,0,0.005776,0.0055,0.00797572,0.339114,7.24814,2.41863,7.64855,-4.7075,2.43634,-4.46692,6.93179,0.286806,0.628796,0.001776,1.58144e-06,2141.28,9868.61,2155.21,1
297,0,0.005782,0.0055,0.00798007,0.358208,7.2654,2.43837,7.67203,-4.73467,2.48674,-4.49691,6.98735,0.280476,0.629305,0.001782,1.60413e-06,2136.01,9923.54,2149.64,1
298,0,0.005788,0.0055,0.00798442,0.3773,7.28266,2.45812,7.69557,-4.76183,2.53714,-4.52689,7.04307,0.274146,0.629814,0.001788,1.62681e-06,2130.74,9978.47,2144.07,1
299,0,0.005794,0.0055,0.00798877,0.392729,7.27238,2.46337,7.6883,-4.74769,2.58493,-4.5418,7.06049,0.26847,0.630265,0.001794,1.66143e-06,2126.34,10033,2139.4,1
300,0,0.0058,0.0055,0.00799312,0.406326,7.24833,2.46137,7.66562,-4.7129,2.63142,-4.54919,7.0591,0.263123,0.630686,0.0018,1.70201e-06,2122.37,10087.4,2135.18,1
301,0,0.005806,0.0055,0.00799748,0.419922,7.22428,2.45936,7.64297,-4.67811,2.67792,-4.55657,7.0582,0.257775,0.631107,0.001806,1.7426e-06,2118.41,10141.7,2130.97,1
302,0,0.005812,0.0055,0.00800183,0.431259,7.20704,2.45635,7.62634,-4.65585,2.7485,-4.55599,7.07023,0.252281,0.631836,0.001812,1.7135e-06,2116.08,10185.4,2128.38,1
303,0,0.005818,0.0055,0.00800619,0.439229,7.19995,2.45184,7.61864,-4.65227,2.85494,-4.54355,7.10198,0.246569,0.633025,0.001818,1.58062e-06,2116.19,10213.3,2128.23,1
304,0,0.005824,0.0055,0.00801055,0.447199,7.19286,2.44733,7.61095,-4.64868,2.96139,-4.53111,7.1352,0.240857,0.634213,0.001824,1.44775e-06,2116.29,10241.2,2128.08,1
305,0,0.00583,0.0055,0.00801492,0.455931,7.18433,2.44223,7.60177,-4.63988,3.06418,-4.52071,7.16621,0.234836,0.635346,0.00183,1.33877e-06,2115.78,10271.6,2127.28,1
306,0,0.005836,0.0055,0.00801928,0.46893,7.16775,2.43383,7.5842,-4.60182,3.14647,-4.52178,7.17799,0.227087,0.636168,0.001836,1.36365e-06,2111.75,10315.9,2122.89,1
307,0,0.005842,0.0055,0.00802365,0.481462,7.15704,2.43059,7.57382,-4.5693,3.2238,-4.51462,7.18702,0.219883,0.637046,0.001842,1.40514e-06,2107.74,10357,2118.55,1
308,0,0.005848,0.0055,0.00802802,0.49217,7.16919,2.4474,7.5914,-4.55833,3.28186,-4.47544,7.18182,0.214806,0.638145,0.001848,1.51139e-06,2103.82,10385.7,2114.4,1
309,0,0.005854,0.0055,0.00803239,0.50433,7.16543,2.44928,7.58925,-4.5433,3.34018,-4.48518,7.20522,0.20949,0.638833,0.001854,1.67277e-06,2091.84,10404,2102.18,1
310,0,0.00586,0.0055,0.00803677,0.519095,7.13318,2.4244,7.55178,-4.52097,3.39897,-4.58257,7.27957,0.203744,0.638786,0.00186,1.93293e-06,2065.45,10403.7,2075.51,1
311,0,0.005866,0.0055,0.00804114,0.53386,7.10093,2.39951,7.51438,-4.49864,3.45776,-4.67995,7.35499,0.197998,0.638738,0.001866,2.19308e-06,2039.06,10403.3,2048.85,1
312,0,0.005872,0.0055,0.00804552,0.548624,7.06868,2.37463,7.47704,-4.47631,3.51655,-4.77734,7.43145,0.192252,0.638691,0.001872,2.45324e-06,2012.67,10403,2022.18,1
313,0,0.005878,0.0055,0.0080499,0.563389,7.03643,2.34975,7.43976,-4.45397,3.57534,-4.87473,7.50892,0.186506,0.638644,0.001878,2.7134e-06,1986.28,10402.6,1995.51,1
314,0,0.005884,0.0055,0.00805428,0.578153,7.00418,2.32486,7.40255,-4.43164,3.63414,-4.97211,7.58738,0.18076,0.638596,0.001884,2.97356e-06,1959.89,10402.2,1968.84,1
315,0,0.00589,0.0055,0.00805867,0.592898,6.97463,2.29926,7.36774,-4.41123,3.69859,-5.06208,7.66572,0.174372,0.638655,0.00189,3.1611e-06,1938.93,10404.8,1947.57,1
316,0,0.005896,0.0055,0.00806305,0.607574,6.9544,2.27119,7.34106,-4.39746,3.7826,-5.12643,7.74119,0.165765,0.639078,0.001896,3.09802e-06,1936.72,10417.2,1944.95,1
317,0,0.005902,0.0055,0.00806744,0.62225,6.93418,2.24312,7.31448,-4.38369,3.86661,-5.19078,7.81739,0.157159,0.639501,0.001902,3.03493e-06,1934.52,10429.7,1942.33,1
318,0,0.005908,0.0055,0.00807183,0.636926,6.91396,2.21505,7.288,-4.36992,3.95062,-5.25514,7.8943,0.148553,0.639925,0.001908,2.97185e-06,1932.31,10442.2,1939.7,1
319,0,0.005914,0.0055,0.00807622,0.6516,6.89373,2.18698,7.26161,-4.35615,4.03462,-5.31949,7.9719,0.139947,0.640348,0.001914,2.90877e-06,1930.11,10454.7,1937.08,1
320,0,0.00592,0.0055,0.00808062,0.675101,6.87129,2.23798,7.25803,-4.28563,3.86115,-5.1697,7.74602,0.134508,0.639138,0.00192,3.20487e-06,1902.22,10516.2,1908.92,1
321,0,0.005926,0.0055,0.00808502,0.699127,6.84872,2.29369,7.25636,-4.21173,3.67237,-5.00717,7.50311,0.129258,0.637832,0.001926,3.52235e-06,1872.8,10580.7,1879.24,1
322,0,0.005932,0.0055,0.00808941,0.723154,6.82615,2.3494,7.25527,-4.13783,3.48358,-4.84465,7.26137,0.124008,0.636525,0.001932,3.83983e-06,1843.38,10645.1,1849.57,1
323,0,0.005938,0.0055,0.00809382,0.74718,6.80358,2.40511,7.25476,-4.06393,3.29479,-4.68212,7.02093,0.118758,0.635218,0.001938,4.15731e-06,1813.96,10709.6,1819.89,1
324,0,0.005944,0.0055,0.00809822,0.769297,6.74609,2.4251,7.2099,-4.00905,3.13573,-4.61091,6.86773,0.112884,0.633719,0.001944,4.47512e-06,1767.31,10762.7,1772.95,1
325,0,0.00595,0.0055,0.00810262,0.789229,6.64864,2.40421,7.1139,-3.97594,3.01068,-4.64423,6.81478,0.106297,0.631999,0.00195,4.79332e-06,1700.93,10802.8,1706.25,1
326,0,0.005956,0.0055,0.00810703,0.809161,6.55119,2.38332,7.01805,-3.94283,2.88563,-4.67755,6.76404,0.0997104,0.630278,0.001956,5.11153e-06,1634.55,10842.9,1639.54,1
327,0,0.005962,0.0055,0.00811144,0.829093,6.45374,2.36243,6.92237,-3.90972,2.76058,-4.71088,6.71558,0.0931234,0.628558,0.001962,5.42973e-06,1568.17,10883,1572.84,1
328,0,0.005968,0.0055,0.00811585,0.849025,6.35629,2.34154,6.82687,-3.87661,2.63553,-4.7442,6.66944,0.0865365,0.626838,0.001968,5.74793e-06,1501.8,10923.1,1506.14,1
329,0,0.005974,0.0055,0.00812026,0.868955,6.25885,2.32065,6.73155,-3.8435,2.51049,-4.77752,6.62568,0.0799501,0.625118,0.001974,6.06611e-06,1435.42,10963.2,1439.44,1
330,0,0.00598,0.0055,0.00812468,0.888887,6.1614,2.29976,6.63641,-3.81038,2.38544,-4.81084,6.58434,0.0733631,0.623398,0.00198,6.38431e-06,1369.05,11003.3,1372.74,1
331,0,0.005986,0.0055,0.0081291,0.919335,6.51789,2.70666,7.11716,-3.72666,3.07184,-4.30018,6.4665,0.0759382,0.625179,0.001986,6.73271e-06,1612.49,11543.7,1616.32,1
332,0,0.005992,0.0055,0.00813351,0.945277,6.69423,2.94962,7.37607,-3.68886,3.33622,-4.16161,6.48514,0.0757633,0.625733,0.001992,6.81242e-06,1730.93,11856.6,1734.76,1
333,0,0.005998,0.0055,0.00813794,0.96919,6.78901,3.11817,7.53346,-3.67104,3.41272,-4.18654,6.53072,0.0743153,0.625728,0.001998,6.77864e-06,1792.86,12067.3,1796.62,1
334,0,0.006004,0.0055,0.00814236,0.993102,6.8838,3.28673,7.69256,-3.65322,3.48922,-4.21147,6.57702,0.0728673,0.625722,0.002004,6.74486e-06,1854.78,12278,1858.47,1
335,0,0.00601,0.0055,0.00814678,1.0197,7.08355,3.53961,7.98406,-3.61342,3.77658,-4.0644,6.62108,0.0729911,0.626473,0.00201,6.8499e-06,1980.71,12582.3,1984.4,1
336,0,0.006016,0.0055,0.00815121,1.04652,7.29194,3.79944,8.28875,-3.5718,4.08131,-3.90316,6.68203,0.0732443,0.627286,0.002016,6.96638e-06,2111.9,12894.4,2115.62,1
337,0,0.006022,0.0055,0.00815564,1.07333,7.50034,4.05928,8.59563,-3.53019,4.38605,-3.74191,6.76029,0.0734976,0.628099,0.002022,7.08287e-06,2243.1,13206.5,2246.83,1
338,0,0.006028,0.0055,0.00816007,1.10015,7.70873,4.31911,8.90447,-3.48857,4.69078,-3.58066,6.85527,0.0737509,0.628912,0.002028,7.19935e-06,2374.29,13518.5,2378.05,1
339,0,0.006034,0.0055,0.00816451,1.12697,7.91711,4.57893,9.21506,-3.44696,4.9955,-3.41943,6.96628,0.0740041,0.629725,0.002034,7.31583e-06,2505.48,13830.6,2509.25,1
340,0,0.00604,0.0055,0.00816894,1.15354,8.11487,4.82906,9.51324,-3.40722,5.28232,-3.26603,7.08371,0.074051,0.630413,0.00204,7.41328e-06,2624.67,14130.3,2628.45,1
341,0,0.006046,0.0055,0.00817338,1.17594,8.12806,4.9109,9.56897,-3.39987,5.2583,-3.24871,7.05429,0.0705157,0.628924,0.002046,7.18048e-06,2535.5,14216.8,2539.1,1
342,0,0.006052,0.0055,0.00817782,1.19835,8.14126,4.99273,9.62515,-3.39252,5.23429,-3.2314,7.02488,0.0669805,0.627434,0.002052,6.94769e-06,2446.33,14303.3,2449.76,1
343,0,0.006058,0.0055,0.00818226,1.22075,8.15445,5.07457,9.68176,-3.38517,5.21028,-3.21408,6.99548,0.0634452,0.625945,0.002058,6.71489e-06,2357.16,14389.8,2360.41,1
344,0,0.006064,0.0055,0.0081867,1.24771,8.85638,5.72609,10.6198,-3.28148,6.37842,-2.1073,7.47616,0.0722677,0.630155,0.002064,6.15313e-06,2204.22,14898.7,2207.93,1
345,0,0.00607,0.0055,0.00819115,1.27515,9.63139,6.43805,11.655,-3.16757,7.67303,-0.88494,8.34818,0.0824012,0.63497,0.00207,5.55647e-06,2044.51,15452.5,2048.75,1
346,0,0.006076,0.0055,0.00819559,1.3026,10.4064,7.15001,12.693,-3.05366,8.96765,0.337422,9.47931,0.0925347,0.639785,0.002076,4.95981e-06,1884.8,16006.2,1889.58,1
347,0,0.006082,0.0055,0.00820004,1.33005,11.1814,7.86197,13.7333,-2.93975,10.2623,1.55978,10.7884,0.102668,0.6446,0.002082,4.36315e-06,1725.09,16559.9,1730.4,1
348,0,0.006088,0.0055,0.0082045,1.35749,11.9564,8.57393,14.7753,-2.82584,11.5569,2.78215,12.2183,0.112802,0.649415,0.002088,3.76649e-06,1565.38,17113.7,1571.22,1
349,0,0.006094,0.0055,0.00820895,1.38494,12.7313,9.28584,15.8187,-2.71194,12.8514,4.00442,13.7313,0.122934,0.65423,0.002094,3.16988e-06,1405.68,17667.4,1412.05,1
350,0,0.0061,0.0055,0.0082134,1.4101,13.3528,9.89552,16.6796,-2.61127,13.9849,5.03142,15.0901,0.130243,0.657915,0.0021,2.89544e-06,1323.35,18169.1,1330.11,1
351,0,0.006106,0.0055,0.00821786,1.43393,13.8846,10.4454,17.434,-2.51835,15.0241,5.94421,16.3524,0.135899,0.660939,0.002106,2.80937e-06,1286.27,18640.4,1293.33,1
352,0,0.006112,0.0055,0.00822232,1.45776,14.4164,10.9953,18.1894,-2.42543,16.0634,6.85701,17.6333,0.141556,0.663963,0.002112,2.72331e-06,1249.18,19111.7,1256.54,1
353,0,0.006118,0.0055,0.00822678,1.4816,14.9481,11.5452,18.9455,-2.33251,17.1026,7.7698,18.9291,0.147212,0.666988,0.002118,2.63724e-06,1212.09,19583,1219.75,1
354,0,0.006124,0.0055,0.00823124,1.50543,15.4799,12.0951,19.7024,-2.23959,18.1419,8.6826,20.2369,0.152869,0.670012,0.002124,2.55117e-06,1175,20054.3,1182.96,1
355,0,0.00613,0.0055,0.00823571,1.52926,16.0116,12.645,20.4599,-2.14667,19.1811,9.59539,21.5545,0.158525,0.673036,0.00213,2.4651e-06,1137.92,20525.6,1146.18,1
356,0,0.006136,0.0055,0.00824018,1.55309,16.5434,13.1949,21.2179,-2.05375,20.2204,10.5082,22.8802,0.164182,0.67606,0.002136,2.37904e-06,1100.83,20996.9,1109.39,1
357,0,0.006142,0.0055,0.00824464,1.57692,17.0751,13.7448,21.9765,-1.96083,21.2596,11.421,24.2127,0.169838,0.679085,0.002142,2.29297e-06,1063.74,21468.2,1072.6,1
358,0,0.006148,0.0055,0.00824912,1.60075,17.6069,14.2947,22.7355,-1.86791,22.2989,12.3338,25.551,0.175495,0.682109,0.002148,2.2069e-06,1026.65,21939.5,1035.81,1
359,0,0.006154,0.0055,0.00825359,1.61733,18.2784,14.9648,23.6782,-1.74219,23.4965,13.545,27.177,0.190111,0.687497,0.002154,2.27311e-06,1356.58,23065.1,1366.52,1
360,0,0.00616,0.0055,0.00825806,1.62887,19.0233,15.7132,24.7274,-1.59423,24.7683,14.9888,28.9944,0.21179,0.695048,0.00216,2.54368e-06,1889.44,24636.1,1900.54,1
361,0,0.006166,0.0055,0.00826254,1.64241,19.6894,16.4198,25.6901,-1.45622,25.9356,16.3934,30.7167,0.232429,0.702833,0.002166,2.93959e-06,2233.3,26011.8,2245.51,1
362,0,0.006172,0.0055,0.00826702,1.65585,20.3632,17.1307,26.662,-1.31767,27.1063,17.8019,32.456,0.253219,0.710626,0.002172,3.33281e-06,2591.26,27404.2,2604.58,1
363,0,0.006178,0.0055,0.0082715,1.66843,21.0947,17.875,27.6999,-1.17494,28.3028,19.2405,34.2436,0.275158,0.718468,0.002178,3.70565e-06,3056.58,28923.3,3071.08,1
364,0,0.006184,0.0055,0.00827598,1.68102,21.8262,18.6193,28.7383,-1.03221,29.4993,20.6792,36.0403,0.297098,0.72631,0.002184,4.07848e-06,3521.91,30442.4,3537.58,1
365,0,0.00619,0.0055,0.00828047,1.69361,22.5577,19.3636,29.777,-0.889478,30.6958,22.1178,37.8447,0.319037,0.734152,0.00219,4.45132e-06,3987.23,31961.5,4004.08,1
366,0,0.006196,0.0055,0.00828495,1.70619,23.2892,20.1079,30.8161,-0.746749,31.8923,23.5564,39.6558,0.340976,0.741995,0.002196,4.82415e-06,4452.56,33480.6,4470.57,1
367,0,0.006202,0.0055,0.00828944,1.71878,24.0208,20.8523,31.8554,-0.60402,33.0889,24.995,41.4728,0.362916,0.749837,0.002202,5.19699e-06,4917.88,34999.7,4937.07,1
368,0,0.006208,0.0055,0.00829393,1.73136,24.7523,21.5966,32.895,-0.46129,34.2854,26.4337,43.2948,0.384855,0.757679,0.002208,5.56982e-06,5383.21,36518.8,5403.57,1
369,0,0.006214,0.0055,0.00829842,1.74395,25.4837,22.3408,33.9348,-0.318572,35.4818,27.8722,45.1212,0.406793,0.765521,0.002214,5.94263e-06,5848.5,38037.8,5870.04,1
370,0,0.00622,0.0055,0.00830291,1.75654,26.2152,23.0851,34.9749,-0.175843,36.6783,29.3108,46.9516,0.428732,0.773363,0.00222,6.31547e-06,6313.83,39556.9,6336.54,1
371,0,0.006226,0.0055,0.00830741,1.76933,26.9175,23.8119,35.9818,-0.0357484,37.8517,30.7218,48.7502,0.450204,0.781188,0.002226,6.69424e-06,6769.6,41017.9,6793.46,1
372,0,0.006232,0.0055,0.00831191,1.78315,27.478,24.4538,36.8267,0.091537,38.9123,31.9987,50.3795,0.469406,0.788929,0.002232,7.10191e-06,7178.94,42196.4,7203.83,1
373,0,0.006238,0.0055,0.00831641,1.79696,28.0385,25.0956,37.6719,0.218822,39.9729,33.2756,52.011,0.488608,0.796671,0.002238,7.50957e-06,7588.28,43374.9,7614.21,1
374,0,0.006244,0.0055,0.00832091,1.81078,28.599,25.7374,38.5174,0.346108,41.0336,34.5524,53.6446,0.50781,0.804412,0.002244,7.91723e-06,7997.62,44553.4,8024.58,1
375,0,0.00625,0.0055,0.00832541,1.8246,29.1594,26.3792,39.3632,0.473393,42.0942,35.8293,55.28,0.527011,0.812153,0.00225,8.32489e-06,8406.96,45731.9,8434.95,1
376,0,0.006256,0.0055,0.00832992,1.83841,29.7199,27.021,40.2093,0.600679,43.1548,37.1061,56.9172,0.546213,0.819894,0.002256,8.73255e-06,8816.3,46910.4,8845.33,1
377,0,0.006262,0.0055,0.00833443,1.84106,30.2511,27.6063,40.9954,0.711289,43.4772,38.0168,57.7585,0.565812,0.826501,0.002262,8.64389e-06,17327.3,49738,17357.4,1
378,0,0.006268,0.0055,0.00833893,1.84249,30.7791,28.1855,41.7753,0.820098,43.7198,38.8878,58.518,0.585454,0.832984,0.002268,8.5016e-06,26713.7,52743.8,26745,1
379,0,0.006274,0.0055,0.00834345,1.84393,31.3071,28.7647,42.5551,0.928899,43.9624,39.7588,59.2817,0.605094,0.839467,0.002274,8.35931e-06,36099.5,55749.4,36131.8,1
380,0,0.00628,0.0055,0.00834796,1.84537,31.8351,29.3439,43.3352,1.03771,44.205,40.6298,60.0495,0.624736,0.845951,0.00228,8.21702e-06,45485.9,58755.2,45519.3,1
381,0,0.006286,0.0055,0.00835247,1.84681,32.3631,29.9231,44.1154,1.14652,44.4476,41.5008,60.8212,0.644378,0.852435,0.002286,8.07472e-06,54872.4,61761.1,54906.8,1
382,0,0.006292,0.0055,0.00835699,1.84824,32.8911,30.5023,44.8958,1.25533,44.6902,42.3719,61.5968,0.66402,0.858918,0.002292,7.93242e-06,64258.8,64766.9,64294.4,1
383,0,0.006298,0.0055,0.00836151,1.84968,33.4191,31.0815,45.6762,1.36413,44.9328,43.2429,62.376,0.683661,0.865402,0.002298,7.79013e-06,73645.2,67772.7,73681.9,1
384,0,0.006304,0.0055,0.00836603,1.85112,33.9472,31.6607,46.4568,1.47294,45.1754,44.114,63.1588,0.703303,0.871885,0.002304,7.64783e-06,83031.7,70778.5,83069.5,1
385,0,0.00631,0.0055,0.00837055,1.85256,34.4752,32.2399,47.2375,1.58175,45.418,44.985,63.9449,0.722945,0.878369,0.00231,7.50554e-06,92418.1,73784.4,92457,1
386,0,0.006316,0.0055,0.00837507,1.8498,34.9353,32.7456,47.9184,1.67642,45.4821,45.6326,64.4497,0.741493,0.884378,0.002316,7.50612e-06,102555,77083.6,102595,1
387,0,0.006322,0.0055,0.0083796,1.84665,35.3891,33.2446,48.5902,1.76978,45.5296,46.2594,64.9308,0.75994,0.890344,0.002322,7.51997e-06,112762,80410.1,112802,1
388,0,0.006328,0.0055,0.00838413,1.8435,35.8429,33.7436,49.262,1.86313,45.5771,46.8863,65.4146,0.778386,0.896309,0.002328,7.53382e-06,122968,83736.6,123010,1
389,0,0.006334,0.0055,0.00838866,1.84035,36.2967,34.2425,49.9338,1.95648,45.6246,47.5131,65.9009,0.796831,0.902274,0.002334,7.54767e-06,133174,87062.9,133217,1
390,0,0.00634,0.0055,0.00839319,1.8372,36.7505,34.7415,50.6058,2.04984,45.6721,48.1399,66.3897,0.815278,0.908239,0.00234,7.56152e-06,143380,90389.3,143424,1
391,0,0.006346,0.0055,0.00839772,1.83405,37.2044,35.2404,51.2778,2.14319,45.7196,48.7668,66.881,0.833724,0.914204,0.002346,7.57536e-06,153587,93715.8,153632,1
392,0,0.006352,0.0055,0.00840226,1.8309,37.6582,35.7394,51.9499,2.23655,45.7671,49.3936,67.3748,0.852171,0.92017,0.002352,7.58921e-06,163793,97042.3,163839,1
393,0,0.006358,0.0055,0.00840679,1.82775,38.112,36.2383,52.6221,2.3299,45.8146,50.0205,67.8709,0.870617,0.926135,0.002358,7.60306e-06,174000,100369,174047,1
394,0,0.006364,0.0055,0.00841133,1.8246,38.5658,36.7373,53.2943,2.42326,45.8621,50.6473,68.3693,0.889064,0.9321,0.002364,7.61691e-06,184206,103695,184254,1
395,0,0.00637,0.0055,0.00841587,1.82145,39.0196,37.2363,53.9666,2.51661,45.9096,51.2742,68.8699,0.90751,0.938066,0.00237,7.63076e-06,194413,107022,194462,1
396,0,0.006376,0.0055,0.00842041,1.8183,39.4734,37.7352,54.6389,2.60997,45.9571,51.901,69.3728,0.925957,0.944031,0.002376,7.64461e-06,204619,110348,204670,1
397,0,0.006382,0.0055,0.00842496,1.79773,39.4248,37.7385,54.6053,2.68551,45.2009,51.4605,68.5457,0.932313,0.94687,0.002382,7.38448e-06,214128,113680,214178,1
398,0,0.006388,0.0055,0.0084295,1.77223,39.2339,37.6015,54.372,2.75601,44.2171,50.7178,67.3428,0.935247,0.948824,0.002388,7.04679e-06,223439,117014,223489,1
399,0,0.006394,0.0055,0.00843405,1.74673,39.043,37.4645,54.1387,2.8265,43.2334,49.9752,66.141,0.93818,0.950777,0.002394,6.70913e-06,232749,120348,232800,1
400,0,0.0064,0.0055,0.0084386,1.72123,38.8521,37.3275,53.9054,2.897,42.2496,49.2325,64.9405,0.941113,0.952731,0.0024,6.37144e-06,242059,123682,242111,1
401,0,0.006406,0.0055,0.00844315,1.69573,38.6612,37.1904,53.6721,2.96749,41.2658,48.4899,63.7412,0.944046,0.954685,0.002406,6.03375e-06,251370,127015,251422,1
402,0,0.006412,0.0055,0.00844771,1.67022,38.4703,37.0534,53.4388,3.03799,40.282,47.7472,62.5433,0.946979,0.956639,0.002412,5.69605e-06,260681,130349,260732,1
403,0,0.006418,0.0055,0.00845226,1.64472,38.2794,36.9164,53.2056,3.10849,39.2982,47.0045,61.3468,0.949913,0.958593,0.002418,5.35836e-06,269992,133683,270043,1
404,0,0.006424,0.0055,0.00845682,1.61922,38.0885,36.7793,52.9724,3.17899,38.3144,46.2618,60.1519,0.952846,0.960547,0.002424,5.02067e-06,279302,137017,279354,1
